height,x_speed,y_speed,z_speed,pitch,roll,yaw,mp_distance_y,mp_distance_z,Target_Label
66.95114775628743,1.3789266812758074,2.0079378719751357,2.125689451358988,1.711177646286332,0.3713858446948958,264.1181161936182,-77.4570094936483,-9.765479398028234,FDI
87.54115556752977,1.616816124469818,1.6219608560545782,2.548178522847526,-2.1909078775634288,0.20606573301167672,141.40027654485047,-14.965727696069731,60.542119331170895,FDI
84.88500819944606,1.809201912046414,1.833841600410917,2.447804323732248,1.3799048183969818,-0.03209283040482111,189.94571583907992,-57.55346465828451,58.09542768797763,FDI
81.80944231477199,1.4705731618391655,1.9806157621778773,2.19563620187024,1.3902050131982329,0.46314862866653683,-6.096207880335584,-63.84272911617556,27.056211894561145,FDI
89.24120504065675,0.8861049362001516,1.5703013058413946,1.7355478435692704,-0.800434244091622,0.08439494999795985,56.930317097213596,-21.711459256272622,135.1414492383926,FDI
64.09716206942963,1.6144853879343524,0.8774819330299668,2.5412058194941176,-0.9119428415288369,-0.7082998600917055,144.69725347800374,-27.605992377860336,136.92471024944973,FDI
68.46003456737294,1.8639220491880821,1.3723005994889745,1.9004222335000283,0.6832605843424271,0.10609812612364353,-10.072463402045557,23.079962485468418,25.238206789426933,FDI
77.26499607691514,4.194443092758563,1.3455845494335401,1.2958151832994065,-0.10358094572736715,0.9999648316087526,111.0965307317725,-41.072416119462154,155.3598142989013,FDI
47.75191235191643,1.9669692572812223,1.4272176827370737,0.8752221969315473,-1.982496905912082,0.6160952830072993,41.32449515195536,-55.2583402889548,106.95395567540227,FDI
82.65225792303178,2.4181465952996697,1.4093449962122317,1.6524016503271084,-1.0824540080624763,-0.43648714327419386,74.37415724637123,-11.460118421940237,121.47598897785589,FDI
88.43569220754672,2.153393222683371,1.2713438133368875,2.8412960395957905,1.5188806794970031,-1.0834324146089493,31.75116968063812,16.49823598138603,61.0748413028525,FDI
87.55414524461476,1.7698162507286044,2.1907926934896373,0.12828833489778035,0.9334450719987317,0.505969559215941,105.42377040479411,-42.503740500285545,92.96700851324802,FDI
68.60250411643098,2.3807565190775097,1.7092940465408537,2.37507779344517,0.33524126878263993,-0.9274667119638041,99.07447088838808,-28.47083586542484,33.51881761239721,FDI
79.2454084225348,1.1642944662536001,1.2197183841015455,1.8266853167198476,2.06458242059363,-0.15329528558548422,137.83831920634555,-25.872144104961492,100.95369862815545,FDI
49.94068235451833,1.495276616155504,1.2024584806172969,1.673007231638813,0.04452629091415039,-1.2590176183860873,109.94872664740404,-31.111926975066563,131.3408645362695,FDI
63.97044494572732,4.3395900680040755,0.5622706437278144,1.2200318804772363,-1.3155528331719255,-0.6391201211730131,128.82091093140156,-95.9438921672204,101.32210246411611,FDI
57.753929917930776,-0.09052516409240785,2.059395358051917,2.9323003687827653,-1.511919958753585,0.17806726501434147,-19.27294587290183,-22.918266266822833,160.84991090063457,FDI
87.8849409616713,1.6506695457406257,2.1608290505718495,1.6686669052149035,-1.761043239077877,-0.35511818292743225,-22.668140471099477,40.0100385613447,0.2675642425653706,FDI
80.02324697968291,-0.8852344638585179,0.9210218145038577,3.0238911358051785,-1.2846162054619943,-0.6504500897284207,-3.248889796185132,-51.673899351584694,57.410631636908136,FDI
68.0795256100462,-0.7198090644788957,1.6151237662231734,1.8531884456105774,-0.6058787655994823,-0.8819014142741051,62.778186550199734,-19.89053370236404,28.60370815296215,FDI
58.072513640288804,1.0092844571401822,1.1895640315286033,2.1077014990806373,-0.15229001998540231,-1.3867664935311768,121.50742048517411,-47.49307713004727,102.2475009765919,FDI
65.64254835490465,4.794192176503701,2.717941498697788,2.454387357596937,1.3670206879727087,0.4068895235067491,-20.276406415149523,56.47553183275069,101.6165366072217,FDI
46.311304061391425,-0.6255227847154878,1.7512560227519958,3.309549898229887,-2.0424626250515656,0.00416687647681474,175.43978994649433,73.28909462931023,68.40723809472185,FDI
66.5416171601363,1.105620240165488,1.6580853056053466,2.833681060417502,0.07687898703232499,0.37596315261772095,-10.429717994326964,7.987412231550618,97.77794418909075,FDI
98.45567881137482,2.855096953255041,3.2352007244786023,3.1134805658238793,-0.07144582370918695,0.013703651711966441,15.910761423099657,-46.71655021704767,36.08261833292969,FDI
55.79828423221059,2.6961976934340375,2.1759413293034875,2.102147865648326,-0.0007323410863957491,-1.5119074848351266,69.80675288759448,-16.701773010146564,41.53433482216194,FDI
72.02846494805891,1.5802335890782753,0.4657690554895165,2.050356808162962,0.006879044978197579,-1.051672429964655,55.290049197778934,40.37858874810152,11.565046102402874,FDI
55.78489209428843,1.0727537472103732,1.5647597673012101,1.9624204570282924,-0.37029455382814763,-0.2982209383011741,122.08295525682404,-62.22487363441688,127.24851920122519,FDI
77.33491508531829,2.682099946462481,1.831952400113647,0.16216158114681556,0.3362370821043096,-1.660900927693454,122.74139989588903,-4.7508816408276555,41.08352999790779,FDI
71.40609340569007,1.4830510938811696,2.1665862329438057,2.467402177495499,1.7626088298502458,-0.17929688549772527,53.17465831388194,-45.87712969486739,12.713147753940518,FDI
62.35880994020689,1.3229736519778987,0.8701895607343539,1.0978695074479572,0.9271624945183874,-1.4755444235164445,105.3838255720966,23.661593360221357,42.271043248746906,FDI
70.8987825779849,1.9525431324762055,1.386610715033882,2.9466471645377688,0.9744719461995031,0.38446463319282065,-32.290112309748295,-43.98125928089908,97.28824801407505,FDI
57.97466118944248,2.834918896231228,1.5727766187338,1.9624098922297082,3.4169850308540193,-0.6966817569135596,-11.921162664507008,15.132150869134513,-26.07787782655693,FDI
87.58374776424682,1.2598376857988056,2.0651861533198086,2.0993351387395385,-1.5100135927394125,0.48534252789380605,137.7980705027698,-40.18564469993326,40.5393018383985,FDI
95.82050596921218,2.2404230808678642,2.591330777821471,0.503575365849901,-2.450051323493919,0.6580578983549366,100.98565767231042,12.673093227235107,77.3098708667495,FDI
64.67170396683088,3.019627742824971,2.0809433515823805,1.8219851245592014,-0.002255022701075138,0.7813449659830503,-106.64493421124486,-16.437202306367332,-40.05008157298295,FDI
78.50607564981016,2.468866174990848,2.2325518281760526,0.4978076274399402,1.2912602395158408,0.15297694062117825,2.527272003525411,-16.866193419759227,196.40707979227943,FDI
73.54377361045032,3.1155965994371986,2.2402533493816676,1.6815628505437492,0.866158284456096,0.20036563514052588,53.19883477893195,-37.019310600641745,-50.755787815713845,FDI
70.739606262911,2.864237935569934,0.9495319126258777,0.6968796137529385,-4.186780560177979,-1.0039225690238058,160.05504312738805,-54.30508943206823,95.62172461434864,FDI
90.01786217087091,0.8008830997924359,0.8895711182714525,1.1250197517642633,0.2321386743119972,0.6459517240805761,-157.27170875210442,-60.8530056398464,85.26892835467645,FDI
66.79997896565773,0.6390597690376083,1.3224855759050969,2.3961323835907433,-1.0578642774845841,-0.5427116087950075,279.0107645295943,5.904336216534407,137.3546999420842,FDI
77.07502327195745,1.211149501797804,1.704841417857222,1.9773794137672,0.2888091752222355,-0.5756926129557753,193.98518193806717,5.504340990053034,97.20193896337395,FDI
64.33674781363412,4.3340484243977695,0.9335757304945453,1.8611064637553079,3.4505039333235414,-0.24130028819866464,55.72756179000313,-97.19760852983177,97.18179082537632,FDI
80.09964675231926,1.43227630724407,2.0523484606001476,1.8736732053655176,0.10289238881926854,-1.1020332065918328,-47.37841799431381,72.0928061596068,112.99078948728683,FDI
80.67117907964291,-0.9031687069250065,2.811711603766416,0.8941270191811788,-3.702811598994648,-0.013282300527696994,103.67636524813156,11.750654389182628,11.972322747591868,FDI
93.28197255986848,1.7944687082090949,1.6862183054398043,1.205280237738747,4.222717298636119,0.18474099924301043,21.09354127129408,11.103075601048399,30.863968140545566,FDI
85.93470460761922,2.4769922548774725,0.49425098775979226,1.497068086295933,0.19448469101153076,-0.6454351081333574,-25.459133754130704,-92.30419989147997,123.59467825647916,FDI
78.52047307977719,0.5255594084367926,0.7745465327642598,1.5587722856847959,-1.3721597363516604,-0.18423042908832893,0.504218481696654,-1.4958724349866035,134.67739573363673,FDI
58.22410123720758,2.4337809516542612,1.4669892862029537,1.3856455102670826,-0.8373495343018695,-1.1469027081689025,-25.103983032334853,-18.33300047008724,98.89453319949865,FDI
90.33811118444456,2.9685082722325298,1.2517377109572463,2.008659574778701,-2.9356631559839705,0.1829678761835031,110.97294753347842,-37.73837449819483,60.329523191227075,FDI
56.55803104411548,0.1567204661048378,1.5975707937039267,2.731877983516079,-0.49798656618381776,0.4185327218975946,57.89069173341121,-38.43079391580514,83.20356277179634,FDI
74.76105309929524,3.68851934989312,2.6329509405966025,2.0047128460547863,-1.830296887428875,0.09886571629981136,86.73912715178967,46.669125631884356,174.4084726198297,FDI
65.46771656525242,4.0954806509071515,1.2572983379538012,1.4594991447245746,-3.718571356293717,-0.4611401135536712,54.27562699677579,15.439707144634085,77.55661556261784,FDI
78.55568590238973,0.3425864705194114,1.5049493694361322,1.6519902664515302,-0.7817162322125761,-0.6909483463560303,37.192022486587284,112.49044437651816,-0.010530730525900367,FDI
65.41502873492206,1.6419437003445965,2.594489503227944,1.9714332694905623,-0.7794337004144697,-0.3718592744487964,-5.823807047019528,-16.935885563005943,94.63529699281784,FDI
56.406927759723956,3.1374723709776102,0.8270926024832237,3.6972048045493215,1.7141533562078404,0.5625294737199542,-91.96642270214478,-37.185747557988336,27.87639139968435,FDI
48.46716702191194,-1.2308959955153171,2.025459903513384,1.6857368733586993,-1.9053319073751986,0.09022381590670372,-6.657543567387471,-44.57681484530387,25.87805235092557,FDI
61.958577510456706,0.5084882723908879,0.5775298704711287,2.1936365289148143,-2.2706359736136315,-2.2156046322369933,58.4542348181427,-72.06082841662166,70.0248410809633,FDI
59.43198332149456,3.5912450844583192,2.38472386665732,1.5568857732875625,0.8571524892465441,0.9823182487544713,10.79951701880644,-63.16646168519185,50.33894984742429,FDI
20.445980532301302,1.94256323307356,2.4406311122048194,1.5002663619185426,-2.119261022903694,0.406756464747592,-16.888622837295557,5.942222036316956,136.64124860986456,FDI
72.22314741454065,1.7964191825602573,2.226266985204077,2.3835805265541703,0.39216117361906866,-1.2254395189298926,118.62298151090276,-52.398237702203005,-2.9036468755934948,FDI
70.24753443446616,-0.4775581989599378,0.5353597723676758,1.5202895590692407,-1.7696823831205062,-0.40210069978480645,-39.04700830709679,-35.10816398825999,50.18179612972858,FDI
86.0458572649278,2.7103805733728064,1.9275148614279494,1.2378072330971084,-0.11961705670044004,0.077260642386727,109.72473250545104,-24.73392351179654,80.15428113006269,FDI
46.28257676560359,2.9038859639606915,1.3825008643294174,2.4484855932816685,-2.8019259086562958,-0.7008136273523873,49.43250711544385,17.157261989467866,105.17607295549311,FDI
63.17557142518411,0.2893784115819016,1.432394881965633,1.810161861902541,-1.473980726773601,-1.0042632158987606,24.28183690152708,-11.10831482499841,104.25749129891688,FDI
63.018706321180886,2.4135072523176406,2.0879109077796274,1.788305512076966,-1.7724563670389915,-0.2368428849030043,-35.148634491856455,-47.97201229604855,154.7656914189178,FDI
106.1892332721173,1.8608932495332495,0.2439983918106794,1.5227686379672472,-2.8008731256546655,-0.24326121400491374,31.852760627106573,-51.69917773348162,16.33432495895711,FDI
75.43277667116509,5.629646114929388,2.225331480963914,1.4798480489727908,-0.9101276565813614,-0.28314462060689755,-6.516484541633076,24.18691213472845,130.06708029736802,FDI
78.34018039118318,0.05381314032632534,0.5519919372163024,0.807426669045722,-1.4492819333680154,0.33456509662295997,96.59265523194492,13.057965387736964,35.83979862295708,FDI
71.5834864709095,2.1680639271946385,1.7204531879951226,0.9705003941984897,-1.4094097136028747,-0.19215796431415738,69.6694337543498,-44.57252956603253,75.7842372086126,FDI
65.38253623432308,3.2168090643941873,1.1895389417419773,2.1943359979090684,-1.6355048388515818,0.3557856232461547,94.24405909507269,-35.14663151953917,120.08822837578926,FDI
50.391048397456025,2.5532790431955497,2.163001384439472,1.2079438174839274,-2.188636546883604,-0.8925668469258051,18.2580164082272,-43.340467362832996,22.982382093918865,FDI
91.86759158527728,-1.4419685486365763,1.2012496505068075,0.295216810756622,0.010353575598745501,0.4965143087175361,-15.935663208561067,-7.3543655840902105,57.85526290847955,FDI
83.48633072422842,4.682201475972578,1.2008373953811422,0.8101873207570862,0.19292218352888713,0.2521285739288839,83.71153007216986,-6.8489421460290005,23.99667670225967,FDI
68.13253533806471,1.444931365797407,0.9506573167846761,0.9708822629280434,0.12445702704201922,0.9494182422235515,2.218420543495519,77.99149434641862,144.66378371966465,FDI
59.01841437599111,3.8381297121959808,1.065364898230065,2.249618532203175,2.701631174496659,-0.5664557049785753,-3.6382192705344494,-23.629974331354887,116.4277158416549,FDI
68.68737183301553,2.2177526623145094,0.7995121395815579,0.9497726028042972,-3.358137212907117,-0.6379764092742609,143.33483461582261,-24.49256887762043,117.85752875272578,FDI
72.91354902723515,2.360069877447137,2.669608160138511,1.7841898012083226,-1.2779629047405456,0.5042853778269679,54.07794717549879,-27.881696801439922,152.7180296033489,FDI
82.36508859995551,2.0629721612659515,1.5488223542645772,0.5131236507741386,0.4058399610143967,-0.31803422371553786,110.93372363588762,-47.17214398201615,109.56922745399234,FDI
47.92255997512471,1.5417085790783436,2.078753865344453,2.350746096988136,-1.289715118001446,0.6835371090008344,51.989796327028564,53.86847528366437,26.017852374890623,FDI
84.1844693023582,2.447517963109815,1.686234679740371,0.5972810034338618,-2.111506602542058,-0.29952559600839546,-15.374845986811252,-27.562217705469543,77.20952864630935,FDI
63.56112544835589,2.3476549366762405,1.0223481517356987,2.23009525682149,-0.21528432489033905,1.2633875613594803,70.26640796838217,-51.30229507495986,186.8119405085628,FDI
71.7335206317317,-1.1512480585976375,1.0438286855707077,2.7256298183535073,0.8873037657431102,-0.07552354317442758,-48.33292928930149,-134.01726042803034,71.79954390323401,FDI
52.19226790184934,0.34163623684911837,2.060179665127622,2.345454689319167,0.8276399292822629,-0.03480112421304776,-35.75229351552389,-91.77689056480665,131.40999410747145,FDI
75.4603872625673,3.0551648053304143,1.0687114594270846,2.7284692369673267,-1.0798506507176189,-0.9412495286964674,-31.53130527940249,-55.77688306896641,67.72969106019441,FDI
77.91021862220205,1.9754436631080372,1.7576609345367584,1.0178818470049666,2.7925096997747776,-0.7064527832766246,44.42788270771136,-12.814195643854578,94.28669285480507,FDI
85.99433272106207,1.7919993799849014,1.5379106960218782,1.4876103766668878,2.6304036735965406,-0.9966580233998573,14.668107754161184,12.2564825173528,138.0623974523428,FDI
72.5714668475386,0.29183939802687286,1.4114949981267755,2.2488332506886315,-3.4147324488057302,0.4060557400204645,98.22670435361806,-73.53850350585522,-54.12763812384975,FDI
65.94971073881172,2.399002269288958,0.7036017583949725,1.1225120106614925,1.6249615232437769,-0.8487778291257093,122.90801533802995,4.781731146280439,-30.361688578161534,FDI
64.77223493182154,2.42984668499998,2.201594974688029,1.7949179358017509,-0.8496562198452098,-0.8119752138056742,-2.854322682730725,-67.19727560238522,182.34460909153654,FDI
100.98090095332749,2.06811641330339,2.106795369861928,1.0798456860491528,0.6976895668226037,-0.057075453497807765,192.21546649927546,-96.61166055290319,139.27951409189973,FDI
74.24699511907711,3.0906583776886505,2.541361687047693,1.8921218798741375,-1.3329310758512714,0.4011427157332945,140.7132592313659,-85.27004472184477,21.313235493408783,FDI
78.67691109153347,2.020285989576513,1.438727532818412,1.8678926790661095,-2.6212901519181164,0.0542294441573892,185.19996917145096,-109.1716195800107,28.550363127230774,FDI
71.40922273718803,1.7201033901069365,0.6301593949078634,1.0488862561992123,0.34104051040620353,0.5455819923964011,9.001647369046331,72.61649051075298,-18.895598657080257,FDI
55.62561036413689,3.151447546579438,2.6304894225193376,1.9042682373933195,-0.8280337623971965,-0.8938788746128036,6.132837146583647,36.70820893809197,55.30805754397703,FDI
78.47424463738444,1.8287040226485447,1.2766376980827485,3.339377623388078,-0.00013769995720869233,-0.1059722406396156,60.2405320956992,-85.70790953106751,122.66130274738858,FDI
84.45534014729107,1.3140810778996799,2.092258234001322,1.8468268045710963,1.5273421291711593,0.40569843276893347,60.079946498944736,-43.439686983258056,166.09892732985486,FDI
54.37614195822064,1.0883542582860213,1.9711152303771056,3.148265196328421,-1.7244271168060754,-0.1833979278110741,-54.19324449901568,-46.16483097341941,85.90117188679864,FDI
92.17316666406506,0.3568646177680146,1.2492904679076406,0.9733235575846546,-3.678446092958172,0.9027567003911579,15.587656620674252,72.32033878174514,-24.943130757127108,FDI
90.00847662104535,2.639012886416875,1.485246207462485,1.63080594407304,0.5052785019614174,-0.5813820243794329,208.37667385736347,26.06227827519403,-30.505747625462092,FDI
79.8378087138442,0.7192079698403884,1.3562148405741745,1.8696864546362884,-3.7118760017316488,-1.0436434011350428,188.66981468682667,-37.48877738361679,98.92466671164604,FDI
84.40542928222487,2.683579337600396,1.7399921428729626,1.4977564585749414,-0.8800759974843939,0.2597672133904425,123.61099730452314,3.4450202336604683,137.3225140465005,FDI
76.11022421118285,0.44431503204060996,1.970182460721481,2.5519644676557447,0.2713671881375598,-1.7058363556249143,25.095719774348773,-75.7604827957414,55.06725699933308,FDI
70.71908234617115,0.5729204537658174,2.3290239198843325,1.2008629317348996,-0.8046410911446467,0.6436152216699883,108.01649606510782,-27.342399602200306,111.47971750556975,FDI
72.636231650477,1.087224507624461,0.8140924425286438,2.2735566132178904,0.5974988692720695,-0.8840995492656504,45.09749048658343,6.07131614314812,84.14605610747344,FDI
77.41352171811175,0.8393894839482072,2.7148603969791303,2.0276129127075886,-1.2023630845297038,-0.5334672829065529,133.53294019688877,-97.69472052519787,71.74481169428245,FDI
82.73022752883445,2.9758412663715412,1.2332577555796531,1.1948104862480813,0.5258963495222755,1.4560793429008174,-24.951028722009,47.574291918004604,17.66462241667915,FDI
69.59608764770068,1.6093331785927396,1.4589725329980363,2.094986782627618,-3.0516784612377927,-0.6613877492648641,-12.622654265680481,-43.171201931603925,33.0516203014317,FDI
92.02527844856832,0.12615689355467619,2.315558968315426,3.6854422579598713,-0.2732118986119858,0.26630075824414245,173.0810117072531,-42.73257175148939,88.2328629038573,FDI
82.26925848863186,0.9092852461881145,2.353045619284497,2.4431662274137027,-2.2544780050654185,-0.9910889282740756,118.52185782037122,0.2843002984358751,-0.41323699136857783,FDI
44.33873496525831,3.7587372648574617,1.6631987382462523,1.9330699730614396,-0.4961118000657583,-1.298505702778683,89.02100228565317,-39.05893822385136,12.058918011112837,FDI
55.50698545330131,4.439010061666017,1.4588417762844552,1.202739591235237,-2.1978829316577664,0.2764683434409221,35.183141419283395,11.355371246885145,8.407071795925454,FDI
84.55746788004271,3.1928170213527407,1.6637517757262121,2.337089477521461,-2.436598572013674,0.6058794391372141,80.48008818534781,-23.958505146766015,98.42451759336419,FDI
84.24049883948754,2.5689378608441857,1.7594885276143128,0.6750621581256326,0.7230446041191549,-1.6609862532680275,61.98466494028498,-11.775730608330582,61.59971014637789,FDI
86.79956023462977,2.5076027456250625,1.082034974181422,1.2019330098796972,-2.4413437554511894,1.0432510203542111,18.7591640872415,14.476526126668261,115.0207184599152,FDI
67.84092260279851,1.2572420899286525,1.8957075361639708,2.211822406598041,0.5167546074925173,-1.492530874712066,66.26949971141799,-41.477628183630294,215.19431628537603,FDI
71.40989484319967,2.0712372479340715,2.427845148279064,2.1032866070041596,-0.820488138157963,-0.4649804845993446,-26.598808956308844,36.46834659976007,139.99732467039266,FDI
43.24098500730337,-0.7808840424808721,0.9247927004265422,1.843730190007121,-0.5889475540452612,0.5801423327263313,41.33284854182692,91.60420359682372,114.90099061679703,FDI
84.34966105945475,1.1409037511832572,1.3019404111518753,2.1488899604720837,-2.5149417051601133,-0.4463505577642872,-29.452097350053748,18.458303265111322,61.22371666336759,FDI
78.17066716986425,-0.2825647499244941,1.2279374198680806,1.2214233389460123,-1.5650257695797405,2.00702886906862,164.03586047893995,-83.61806116762523,68.65394128021715,FDI
74.00396306256457,2.9306487537605044,2.7937261909419346,2.0853243525806584,0.6899491326598421,-0.058707078652315864,24.940740793578478,-47.754567885932204,172.96131112079684,FDI
65.32709627920387,4.754665868081821,1.6435547110271915,2.5152244652656326,-1.9457454807304406,-0.7739950345802505,17.856768879009614,-61.27418872718137,34.033812255162815,FDI
76.2219376817736,2.8440776261604084,2.574679755108129,2.4336810709613195,1.8437790401592384,-2.224933852698149,291.9895613786384,-23.037150917667987,83.31717252334427,FDI
46.27315737860375,2.59447604215287,1.5368895394832798,1.842515784578691,-1.0878884585848159,0.532155697275719,-58.7122257320665,-17.08969043403365,25.13574880633547,FDI
76.87349479380477,2.5863440019268173,1.577439399073675,1.597194765994888,-0.5094830475121838,-0.7194476039967981,-65.17006841538077,-23.416160416659338,102.57863383380825,FDI
83.30174562923456,5.081958083389628,1.9121199859665687,2.090661154874282,-1.9567497890379097,-0.845970073836824,188.998237272989,-4.654542433703718,19.036862213361395,FDI
77.9492306334437,1.4493073966446537,1.2799722506377875,2.3312915927453517,-1.9434633483928867,0.8644075171275121,96.681260416036,-82.44071946543815,130.19120222556586,FDI
63.06815645356674,1.3085827193202828,1.8550071521428104,1.950902613078386,0.6579033965605467,1.2315840740412385,127.11810291661467,40.868386701736824,70.94959560546575,FDI
81.57603909802377,1.3371625567622074,1.8531258920447875,1.8592072625265867,1.1787063469755479,-0.08368481511207959,-6.215636521446363,-76.14378463591885,132.92831349658258,FDI
77.40363360958213,-0.2916013354383993,0.9503253712265849,0.8127068532919706,1.0795529499399412,0.9972355420919017,53.92587413803646,-45.368964426460145,44.009022611719246,FDI
65.15031530546413,3.466196317454525,2.1115101420658458,2.919698527546018,-0.6237271194569649,-1.1552223734112366,158.8254269653449,-65.51646067737872,81.40240642288501,FDI
67.40609059755431,3.7889646715415086,1.4953365019377753,1.3075827715840906,-2.9972847909903004,-0.010266455931821211,27.05883860742025,40.22707045093021,78.23142096267875,FDI
91.21977109651631,3.1790116576397596,1.7441015041551973,1.3593228320089763,-0.41235362662542424,0.576932756581247,-104.93105184019247,-36.321450109150035,31.6013524840521,FDI
86.30067533565636,3.032703355155065,2.0889909965529534,0.9043377653387705,-0.3112185494568387,-0.17225318979659698,139.6217380479043,-13.101482817239699,52.436893011012245,FDI
68.19575649254236,1.1356909551380734,1.4264557606370214,1.0009764834540849,-1.2275924693833158,0.4210074946229444,60.467002276382175,-36.83199022093443,78.98513948265659,FDI
62.40030043846746,3.279387400369831,1.79352889507982,2.1926006174649237,-0.5399485895864305,-0.7888428672640181,104.06073189956182,-134.18337476433476,84.01234051023279,FDI
79.29095028564441,-0.12973972164921865,2.471288520586103,1.1825906449397678,-4.056745528023878,0.23259651726796218,168.9454639931983,-26.602172761039043,95.54105768232536,FDI
85.87355167476201,1.4680768508966366,2.3373593090342424,2.341874567131974,1.8031742926493532,-0.1338071084677218,-77.64447181490048,-85.59646578131581,73.64694600061803,FDI
96.43391728526898,4.440073067817945,2.3920975087535186,2.0633284273552044,1.2971700018079528,-0.7141101669553861,58.0244158506027,-97.78139348075871,74.70651922755519,FDI
66.77489708672339,1.7669983390846922,1.9636780999258432,1.9938812271170006,1.5714905292216568,-0.3581197884284394,-52.34497458701611,22.49386219363244,63.452800099335164,FDI
80.93581064486936,2.253857383411728,1.262905421160738,1.1707661702512167,0.9349440730485028,0.4371588558427638,181.56354339003047,56.74963521256328,73.87778955693756,FDI
70.2928300886772,2.3444662228387547,1.5083231858047357,2.4503588185386564,-0.25839734086848437,0.3924744267244976,210.36485544588731,15.247229415067274,60.31133288359386,FDI
51.69213483486544,2.1520635772396997,1.7507670012966945,1.7305898615257076,1.4282439952536672,-1.8726866131651356,11.265709722679595,48.50381192381039,-10.405507053258802,FDI
86.892919207605,4.132215277703516,2.122514442007758,2.6528059369389156,-0.826009471519169,-1.1403511691853083,20.37233101007549,-65.57056206183307,78.34902031278881,FDI
79.98066925829063,0.4143735737398295,1.0912496692921398,1.454828188153357,-1.1562315794486557,-1.0334698105762923,79.58567174154756,-24.061799893233676,118.89950839309242,FDI
55.67115736866041,0.7472469101856649,1.3011231077466046,1.4924941187800504,-1.2703318094599614,-1.8081477970204756,64.4312477058164,-52.46034882141295,14.138298325368709,FDI
61.33525525947876,1.1793584285755787,2.93482280899864,1.8469728793189073,0.11153588340808207,-0.3707324886962986,71.03894097733577,47.24417282653138,88.47173906240174,FDI
75.19932907990251,1.7422586333169956,3.2546661531502448,2.1903778643938785,-2.928889941806599,0.6278710180500888,78.86647957435868,-57.325906937046284,18.881214496256234,FDI
78.84880662570484,3.6350648693382954,1.8566650324000595,2.7407424047801925,0.7244134993235767,0.42240529339961763,81.44150631832248,46.49373062301787,66.64668631478693,FDI
97.10657703101985,0.38098444846898927,0.7866802498812998,0.856604532730771,-0.832170485052883,-0.5774434801279186,145.4211078471856,-41.43701015710814,87.13792654358639,FDI
80.13395645951077,2.1494832148254637,1.1047325876066043,1.2684515054398242,-2.6884646516081183,0.11211236215508927,73.38009012164872,-10.322556947514247,-49.82938983932104,FDI
90.98912378132972,2.5395701934829207,1.6790736369060817,2.4845483365062924,-1.0546742241370914,0.39726862263015483,42.866115734797624,-21.02526545247056,87.29874610919381,FDI
91.55808943474928,4.68305827115234,2.5675012971559705,0.184610171226268,1.0361822469266158,0.34995565713601706,55.23746157537701,35.15952217739641,136.5725454731039,FDI
42.39687542750023,3.089511676568677,0.5863658590381658,1.4635918052497872,-0.3427646763686964,0.5890513205309004,119.6368547192887,21.089967561126404,92.6524094170727,FDI
64.50449022072648,-0.5534772546993825,2.616351618561034,0.9644035885169486,-2.823672414210699,0.501422869587835,56.10779079653426,-41.97383069830232,15.901279783972655,FDI
73.67017059270964,1.3029130389042332,2.2345729335679696,2.5468505475174696,-0.8458984288939463,-0.8115708632006874,173.21896102017482,14.29416824495462,-0.7499706503445651,FDI
53.24691750520933,0.904030394932446,2.1066904329123983,2.1469570721641604,-1.4487553128789026,-0.828412549415089,26.610701154200544,-7.372106858323319,58.49340539173666,FDI
55.897595885091114,1.1823724627948256,1.5586000789644638,1.3613878511080755,0.10215413599094025,-1.8304054979976483,-100.83442558823428,17.60006382414931,127.08398942793238,FDI
84.85061225315054,-0.23219476392239224,1.3177924920194404,1.464390290085088,-0.2906919743486844,-1.4253312100118711,51.75301331412995,-2.993295311043987,119.93390430967676,FDI
67.91051692464404,2.063892540524315,2.184002710936163,3.2075498323860168,1.666132541722298,0.8302818650569437,30.20666647160448,-43.83991277592271,64.39225973752853,FDI
90.09364321268119,1.2574651763318536,1.4334601777160672,0.76051700824122,0.14269475771221485,-0.2538958622568101,228.92222169738744,17.523483869858705,202.00718150830664,FDI
76.81541032204662,1.5571701378387526,1.9851845671907513,2.200829466734065,-1.6519609583189687,-0.5709446113722045,-87.25880930784855,-21.600575975094916,80.45801513322134,FDI
52.676862520180535,2.177518222224,2.2271350118806046,2.554289235387639,0.2140892128074514,0.26661586472377563,-20.76962345534102,-45.6501961477144,83.11489084607865,FDI
72.92048880300734,2.515693766652688,1.3116976823958149,1.0677337299328338,0.6474488991533647,0.5172211883661019,36.202641810337255,47.60647106716691,20.321961013145355,FDI
75.5242162355122,2.3445597924711055,0.9114441727922067,0.6432318426542915,-2.3070686497200876,-0.05919945435537344,-7.486484574146203,46.78636230766135,37.01341036056975,FDI
83.9728328888219,2.683561988716044,0.7724923900053082,2.484188636520244,-0.2900894918490886,-0.6299607225163429,37.187357077745986,44.25932944129349,107.04576589455286,FDI
54.78477682447545,2.3284635900676287,2.507062369591597,1.032686704730509,-1.5747027279633843,-0.7179928110813345,150.22516561113912,97.17697783415221,107.21373362851575,FDI
67.05601951879932,3.1991002657174654,1.0622202850776459,2.723808456918811,1.3527470498611474,0.0058316653844496524,-92.14166158092955,6.599358638501851,127.63465236251912,FDI
76.7720739715452,3.079097960867384,1.0884561547015117,1.778428024742769,2.5587740352837907,-0.04692615191398908,1.366078178309138,-42.44677498325032,25.981893361757827,FDI
