phys_height,phys_x_speed,phys_y_speed,phys_z_speed,phys_pitch,phys_roll,phys_yaw,phys_mp_distance_y,phys_mp_distance_z,cyb_frame.len,cyb_frame.protocols,cyb_wlan.duration,cyb_wlan.bssid,cyb_wlan.frag,cyb_wlan.seq,cyb_llc.type,cyb_ip.hdr_len,cyb_ip.len,cyb_ip.flags,cyb_ip.ttl,cyb_ip.proto,cyb_tcp.srcport,cyb_tcp.dstport,cyb_tcp.seq_raw,cyb_tcp.ack_raw,cyb_tcp.hdr_len,cyb_tcp.flags,cyb_tcp.window_size,cyb_tcp.options,cyb_udp.srcport,cyb_udp.dstport,cyb_udp.length,cyb_data.data,cyb_data.len,cyb_wlan.fc.type,cyb_wlan.fc.subtype,cyb_time_since_last_packet,Target_Label
80.0,2.0,0.0,0.0,-1.0,0.0,0.0,20.0,77.0,297.0,0.0,1.0,0.0,700.0,2.0,8.0,65.0,2191547702.0,0.0,0.0,0.0,218.0,41.0,0.0,1.0,1.0,0.0,54.0,6.0,2437.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,Evil_Twin
80.0,0.0,0.0,0.0,0.0,0.0,89.0,-14.0,83.0,296.0,0.0,1.0,0.0,1311.0,2.0,8.0,73.0,1542913225.0,0.0,0.0,0.0,217.0,41.0,0.0,1.0,1.0,0.0,54.0,6.0,2437.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,Evil_Twin
50.0,0.0,0.0,4.0,0.0,0.0,-3.0,-200.0,-200.0,299.0,1.0,2.0,0.0,953.0,2.0,8.0,65.0,3538917935.0,0.0,0.0,0.0,220.0,41.0,0.0,1.0,1.0,0.0,54.0,6.0,2437.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,Evil_Twin
80.0,0.0,0.0,0.0,0.0,0.0,178.0,-3.0,85.0,298.0,0.0,1.0,0.0,935.0,2.0,8.0,73.0,2593235515.0,0.0,0.0,0.0,219.0,41.0,0.0,1.0,1.0,0.0,48.0,6.0,2437.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,Evil_Twin
80.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,82.0,298.0,1.0,2.0,0.0,515.0,2.0,8.0,65.0,1024099372.0,0.0,0.0,0.0,219.0,41.0,0.0,1.0,1.0,0.0,54.0,6.0,2437.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,Evil_Twin
80.0,-2.0,0.0,0.0,-1.0,-1.0,178.0,20.0,82.0,296.0,0.0,1.0,0.0,155.0,2.0,8.0,65.0,699778383.0,0.0,0.0,0.0,217.0,41.0,0.0,1.0,1.0,0.0,54.0,6.0,2437.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,Evil_Twin
70.0,2.0,0.0,0.0,-1.0,-1.0,0.0,25.0,77.0,294.0,0.0,1.0,0.0,1378.0,2.0,8.0,65.0,3334752061.0,0.0,0.0,0.0,215.0,41.0,0.0,1.0,1.0,0.0,54.0,6.0,2437.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,Evil_Twin
80.0,0.0,0.0,0.0,0.0,0.0,178.0,-3.0,83.0,295.0,0.0,1.0,0.0,708.0,2.0,8.0,65.0,2220600980.0,0.0,0.0,0.0,216.0,41.0,0.0,1.0,1.0,0.0,54.0,6.0,2437.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,Evil_Twin
80.0,-2.0,0.0,0.0,-1.0,0.0,178.0,-27.0,79.0,297.0,1.0,2.0,0.0,923.0,2.0,8.0,65.0,399543046.0,0.0,0.0,0.0,218.0,41.0,0.0,1.0,1.0,0.0,54.0,6.0,2437.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,Evil_Twin
0.0,0.0,0.0,4.0,0.0,0.0,-3.0,-200.0,-200.0,296.0,0.0,1.0,0.0,263.0,2.0,8.0,65.0,4248017263.0,0.0,0.0,0.0,217.0,41.0,0.0,1.0,1.0,0.0,54.0,6.0,2437.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,Evil_Twin
80.0,2.0,0.0,0.0,-2.0,0.0,0.0,11.0,84.0,300.0,0.0,1.0,0.0,214.0,2.0,8.0,65.0,1659786644.0,0.0,0.0,0.0,221.0,41.0,0.0,1.0,1.0,0.0,54.0,6.0,2437.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,Evil_Twin
80.0,2.0,0.0,0.0,-1.0,-1.0,0.0,27.0,82.0,299.0,0.0,1.0,0.0,366.0,2.0,8.0,65.0,1491255853.0,0.0,0.0,0.0,220.0,41.0,0.0,1.0,1.0,0.0,54.0,6.0,2437.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,Evil_Twin
70.0,0.0,1.0,0.0,1.0,-1.0,178.0,1.0,82.0,297.0,0.0,1.0,0.0,141.0,2.0,8.0,65.0,2783744711.0,0.0,0.0,0.0,218.0,41.0,0.0,1.0,1.0,0.0,54.0,6.0,2437.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,Evil_Twin
70.0,0.0,0.0,1.0,0.0,0.0,178.0,7.0,96.0,298.0,0.0,1.0,0.0,358.0,2.0,8.0,65.0,2286981426.0,0.0,0.0,0.0,219.0,41.0,0.0,1.0,1.0,0.0,54.0,6.0,2437.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,Evil_Twin
70.0,0.0,0.0,0.0,0.0,0.0,179.0,-6.0,78.0,297.0,0.0,1.0,0.0,507.0,2.0,8.0,65.0,3313092723.0,0.0,0.0,0.0,218.0,41.0,0.0,1.0,1.0,0.0,54.0,6.0,2437.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,Evil_Twin
80.0,0.0,-1.0,0.0,0.0,-1.0,0.0,-17.0,79.0,297.0,0.0,1.0,0.0,1367.0,2.0,8.0,65.0,2429499769.0,0.0,0.0,0.0,218.0,41.0,0.0,1.0,1.0,0.0,54.0,6.0,2437.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,Evil_Twin
80.0,0.0,0.0,-1.0,-1.0,0.0,0.0,17.0,89.0,295.0,0.0,1.0,0.0,1023.0,2.0,8.0,65.0,2539930383.0,0.0,0.0,0.0,216.0,41.0,0.0,1.0,1.0,0.0,54.0,6.0,2437.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,Evil_Twin
80.0,-2.0,0.0,0.0,0.0,0.0,178.0,-9.0,82.0,294.0,0.0,1.0,0.0,1157.0,2.0,8.0,73.0,64940351.0,0.0,0.0,0.0,215.0,41.0,0.0,1.0,1.0,0.0,36.0,6.0,2437.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,Evil_Twin
80.0,2.0,0.0,0.0,-1.0,0.0,0.0,-15.0,95.0,298.0,0.0,1.0,0.0,447.0,2.0,8.0,65.0,3891862165.0,0.0,0.0,0.0,219.0,41.0,0.0,1.0,1.0,0.0,54.0,6.0,2437.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,Evil_Twin
80.0,0.0,0.0,0.0,0.0,0.0,-13.0,9.0,82.0,298.0,1.0,2.0,0.0,690.0,2.0,8.0,73.0,2183070149.0,0.0,0.0,0.0,219.0,41.0,0.0,1.0,1.0,0.0,48.0,6.0,2437.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,Evil_Twin
70.0,0.0,0.0,0.0,-2.0,0.0,178.0,7.0,82.0,298.0,1.0,2.0,0.0,793.0,2.0,8.0,65.0,2868819495.0,0.0,0.0,0.0,219.0,41.0,0.0,1.0,1.0,0.0,54.0,6.0,2437.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,Evil_Twin
80.0,0.0,0.0,0.0,0.0,0.0,11.0,-9.0,82.0,299.0,0.0,1.0,0.0,321.0,2.0,8.0,65.0,2821012491.0,0.0,0.0,0.0,220.0,41.0,0.0,1.0,1.0,0.0,54.0,6.0,2437.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,Evil_Twin
70.0,0.0,0.0,3.0,0.0,0.0,-3.0,-200.0,-200.0,296.0,0.0,1.0,0.0,1176.0,2.0,8.0,65.0,1055829151.0,0.0,0.0,0.0,217.0,41.0,0.0,1.0,1.0,0.0,54.0,6.0,2437.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,Evil_Twin
80.0,2.0,0.0,0.0,-1.0,-1.0,37.0,-33.0,96.0,297.0,1.0,2.0,0.0,1141.0,2.0,8.0,65.0,1874145621.0,0.0,0.0,0.0,218.0,41.0,0.0,1.0,1.0,0.0,54.0,6.0,2437.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,Evil_Twin
80.0,0.0,0.0,0.0,-1.0,-1.0,0.0,-14.0,83.0,295.0,0.0,1.0,0.0,1043.0,2.0,8.0,65.0,977070682.0,0.0,0.0,0.0,216.0,41.0,0.0,1.0,1.0,0.0,54.0,6.0,2437.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,Evil_Twin
70.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.0,77.0,300.0,0.0,1.0,0.0,451.0,2.0,8.0,65.0,2617725074.0,0.0,0.0,0.0,221.0,41.0,0.0,1.0,1.0,0.0,54.0,6.0,2437.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,Evil_Twin
60.0,1.0,0.0,0.0,-1.0,0.0,0.0,5.0,83.0,298.0,0.0,1.0,0.0,771.0,2.0,8.0,65.0,3728969249.0,0.0,0.0,0.0,219.0,41.0,0.0,1.0,1.0,0.0,54.0,6.0,2437.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,Evil_Twin
70.0,0.0,0.0,3.0,0.0,0.0,-3.0,-200.0,-200.0,295.0,0.0,1.0,0.0,252.0,2.0,8.0,65.0,243029594.0,0.0,0.0,0.0,216.0,41.0,0.0,1.0,1.0,0.0,54.0,6.0,2437.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,Evil_Twin
70.0,0.0,0.0,0.0,0.0,0.0,178.0,-17.0,77.0,297.0,0.0,1.0,0.0,613.0,2.0,8.0,65.0,2980052963.0,0.0,0.0,0.0,218.0,41.0,0.0,1.0,1.0,0.0,54.0,6.0,2437.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,Evil_Twin
70.0,-1.0,0.0,0.0,0.0,0.0,178.0,-1.0,81.0,298.0,0.0,1.0,0.0,1116.0,2.0,8.0,65.0,629102534.0,0.0,0.0,0.0,219.0,41.0,0.0,1.0,1.0,0.0,48.0,6.0,2437.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,Evil_Twin
70.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,77.0,296.0,0.0,1.0,0.0,1442.0,2.0,8.0,65.0,4138089982.0,0.0,0.0,0.0,217.0,41.0,0.0,1.0,1.0,0.0,48.0,6.0,2437.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,Evil_Twin
70.0,1.0,0.0,0.0,-1.0,0.0,0.0,-16.0,81.0,296.0,1.0,2.0,0.0,79.0,2.0,8.0,65.0,1036906712.0,0.0,0.0,0.0,217.0,41.0,0.0,1.0,1.0,0.0,18.0,6.0,2437.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,Evil_Twin
70.0,3.0,0.0,0.0,0.0,0.0,0.0,-16.0,78.0,299.0,0.0,1.0,0.0,514.0,2.0,8.0,65.0,2201902649.0,0.0,0.0,0.0,220.0,41.0,0.0,1.0,1.0,0.0,54.0,6.0,2437.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,Evil_Twin
80.0,0.0,0.0,0.0,0.0,0.0,175.0,1.0,81.0,298.0,0.0,1.0,0.0,446.0,2.0,8.0,65.0,1147288086.0,0.0,0.0,0.0,219.0,41.0,0.0,1.0,1.0,0.0,54.0,6.0,2437.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,Evil_Twin
70.0,1.0,-1.0,0.0,0.0,-1.0,0.0,-22.0,80.0,296.0,0.0,1.0,0.0,1212.0,2.0,8.0,65.0,2388171363.0,0.0,0.0,0.0,217.0,41.0,0.0,1.0,1.0,0.0,48.0,6.0,2437.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,Evil_Twin
70.0,0.0,-1.0,0.0,0.0,-1.0,1.0,-18.0,82.0,295.0,0.0,1.0,0.0,1493.0,2.0,8.0,65.0,3671840396.0,0.0,0.0,0.0,216.0,41.0,0.0,1.0,1.0,0.0,54.0,6.0,2437.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,Evil_Twin
30.0,0.0,0.0,4.0,0.0,0.0,-2.0,-200.0,-200.0,295.0,0.0,1.0,0.0,502.0,2.0,8.0,73.0,1033538348.0,0.0,0.0,0.0,216.0,41.0,0.0,1.0,0.0,1.0,1.0,6.0,2437.0,0.0,0.0,0.0,192.0,0.0,0.0,0.0,Evil_Twin
60.0,2.0,0.0,0.0,-1.0,0.0,0.0,-4.0,83.0,296.0,1.0,2.0,0.0,555.0,2.0,8.0,65.0,3559791237.0,0.0,0.0,0.0,217.0,41.0,0.0,1.0,1.0,0.0,54.0,6.0,2437.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,Evil_Twin
80.0,-2.0,1.0,0.0,0.0,2.0,178.0,9.0,73.0,295.0,0.0,1.0,0.0,1422.0,2.0,8.0,65.0,933769286.0,0.0,0.0,0.0,216.0,41.0,0.0,1.0,1.0,0.0,54.0,6.0,2437.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,Evil_Twin
80.0,-2.0,0.0,0.0,0.0,-1.0,178.0,-19.0,84.0,296.0,0.0,1.0,0.0,1150.0,2.0,8.0,65.0,868080622.0,0.0,0.0,0.0,217.0,41.0,0.0,1.0,1.0,0.0,48.0,6.0,2437.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,Evil_Twin
80.0,0.0,0.0,0.0,0.0,0.0,1.0,-26.0,80.0,298.0,1.0,2.0,0.0,731.0,2.0,8.0,65.0,1307661028.0,0.0,0.0,0.0,219.0,41.0,0.0,1.0,1.0,0.0,48.0,6.0,2437.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,Evil_Twin
80.0,1.0,0.0,0.0,-2.0,0.0,0.0,-3.0,85.0,141.0,1.0,0.0,0.0,149.0,2.0,8.0,66.0,955420116.0,0.0,0.0,0.0,62.0,41.0,0.0,1.0,1.0,0.0,54.0,6.0,2437.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,Evil_Twin
70.0,0.0,0.0,0.0,0.0,0.0,179.0,0.0,81.0,296.0,0.0,1.0,0.0,712.0,2.0,8.0,65.0,566410761.0,0.0,0.0,0.0,217.0,41.0,0.0,1.0,1.0,0.0,54.0,6.0,2437.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,Evil_Twin
80.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,83.0,297.0,0.0,1.0,0.0,496.0,2.0,8.0,65.0,824359441.0,0.0,0.0,0.0,218.0,41.0,0.0,1.0,1.0,0.0,54.0,6.0,2437.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,Evil_Twin
60.0,-2.0,0.0,0.0,0.0,0.0,0.0,10.0,82.0,299.0,1.0,2.0,0.0,775.0,2.0,8.0,65.0,511100083.0,0.0,0.0,0.0,220.0,41.0,0.0,1.0,1.0,0.0,54.0,6.0,2437.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,Evil_Twin
60.0,2.0,0.0,0.0,-1.0,0.0,0.0,-1.0,75.0,297.0,1.0,2.0,0.0,889.0,2.0,8.0,65.0,1147420009.0,0.0,0.0,0.0,218.0,41.0,0.0,1.0,1.0,0.0,54.0,6.0,2437.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,Evil_Twin
60.0,0.0,1.0,0.0,-1.0,-1.0,178.0,-14.0,82.0,141.0,1.0,0.0,0.0,43.0,2.0,8.0,66.0,3797378041.0,0.0,0.0,0.0,62.0,41.0,0.0,1.0,1.0,0.0,54.0,6.0,2437.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,Evil_Twin
80.0,3.0,-1.0,0.0,0.0,0.0,0.0,12.0,81.0,295.0,0.0,1.0,0.0,1410.0,2.0,8.0,65.0,3646924957.0,0.0,0.0,0.0,216.0,41.0,0.0,1.0,1.0,0.0,54.0,6.0,2437.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,Evil_Twin
80.0,-2.0,0.0,0.0,-1.0,0.0,178.0,-6.0,77.0,297.0,0.0,1.0,0.0,850.0,2.0,8.0,65.0,863426833.0,0.0,0.0,0.0,218.0,41.0,0.0,1.0,1.0,0.0,54.0,6.0,2437.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,Evil_Twin
70.0,0.0,0.0,0.0,0.0,0.0,67.0,-12.0,83.0,298.0,0.0,1.0,0.0,319.0,2.0,8.0,65.0,918248432.0,0.0,0.0,0.0,219.0,41.0,0.0,1.0,1.0,0.0,54.0,6.0,2437.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,Evil_Twin
80.0,2.0,0.0,0.0,-1.0,-1.0,1.0,-29.0,76.0,296.0,0.0,1.0,0.0,1027.0,2.0,8.0,73.0,2783586442.0,0.0,0.0,0.0,217.0,41.0,0.0,1.0,1.0,0.0,48.0,6.0,2437.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,Evil_Twin
80.0,-2.0,0.0,0.0,-1.0,0.0,178.0,-23.0,90.0,141.0,1.0,0.0,0.0,23.0,2.0,8.0,66.0,894921113.0,0.0,0.0,0.0,62.0,41.0,0.0,1.0,1.0,0.0,54.0,6.0,2437.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,Evil_Twin
60.0,0.0,0.0,0.0,0.0,0.0,124.0,4.0,83.0,298.0,0.0,1.0,0.0,381.0,2.0,8.0,65.0,2262332292.0,0.0,0.0,0.0,219.0,41.0,0.0,1.0,1.0,0.0,54.0,6.0,2437.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,Evil_Twin
80.0,0.0,0.0,0.0,0.0,0.0,-38.0,11.0,83.0,297.0,0.0,1.0,0.0,464.0,2.0,8.0,65.0,4262580576.0,0.0,0.0,0.0,218.0,41.0,0.0,1.0,1.0,0.0,54.0,6.0,2437.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,Evil_Twin
80.0,2.0,-1.0,0.0,-1.0,-1.0,0.0,-28.0,81.0,297.0,0.0,1.0,0.0,896.0,2.0,8.0,65.0,1726425855.0,0.0,0.0,0.0,218.0,41.0,0.0,1.0,1.0,0.0,54.0,6.0,2437.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,Evil_Twin
80.0,0.0,0.0,0.0,0.0,0.0,-3.0,-200.0,-200.0,293.0,0.0,1.0,0.0,742.0,2.0,8.0,65.0,4161124229.0,0.0,0.0,0.0,214.0,41.0,0.0,1.0,1.0,0.0,54.0,6.0,2437.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,Evil_Twin
60.0,0.0,0.0,0.0,0.0,-1.0,0.0,-21.0,84.0,296.0,0.0,1.0,0.0,1284.0,2.0,8.0,73.0,3296105274.0,0.0,0.0,0.0,217.0,41.0,0.0,1.0,0.0,1.0,1.0,6.0,2437.0,0.0,0.0,0.0,192.0,0.0,0.0,0.0,Evil_Twin
60.0,0.0,0.0,0.0,0.0,0.0,-144.0,-3.0,79.0,296.0,0.0,1.0,0.0,1382.0,2.0,8.0,65.0,236024215.0,0.0,0.0,0.0,217.0,41.0,0.0,1.0,1.0,0.0,54.0,6.0,2437.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,Evil_Twin
90.0,0.0,0.0,-2.0,0.0,-1.0,0.0,16.0,91.0,298.0,0.0,1.0,0.0,130.0,2.0,8.0,65.0,1928857810.0,0.0,0.0,0.0,219.0,41.0,0.0,1.0,1.0,0.0,54.0,6.0,2437.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,Evil_Twin
80.0,1.0,0.0,1.0,-1.0,-1.0,0.0,-22.0,94.0,296.0,0.0,1.0,0.0,578.0,2.0,8.0,65.0,1737079010.0,0.0,0.0,0.0,217.0,41.0,0.0,1.0,1.0,0.0,54.0,6.0,2437.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,Evil_Twin
80.0,1.0,1.0,0.0,-1.0,0.0,-144.0,12.0,84.0,296.0,0.0,1.0,0.0,913.0,2.0,8.0,65.0,3231316582.0,0.0,0.0,0.0,217.0,41.0,0.0,1.0,1.0,0.0,54.0,6.0,2437.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,Evil_Twin
80.0,0.0,0.0,0.0,-1.0,0.0,0.0,-10.0,84.0,296.0,0.0,1.0,0.0,975.0,2.0,8.0,65.0,2764550790.0,0.0,0.0,0.0,217.0,41.0,0.0,1.0,1.0,0.0,54.0,6.0,2437.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,Evil_Twin
60.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,79.0,299.0,0.0,1.0,0.0,1021.0,2.0,8.0,65.0,2126109017.0,0.0,0.0,0.0,220.0,41.0,0.0,1.0,1.0,0.0,54.0,6.0,2437.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,Evil_Twin
60.0,0.0,0.0,0.0,0.0,0.0,59.0,5.0,83.0,296.0,0.0,1.0,0.0,783.0,2.0,8.0,65.0,1331201228.0,0.0,0.0,0.0,217.0,41.0,0.0,1.0,1.0,0.0,54.0,6.0,2437.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,Evil_Twin
70.0,0.0,0.0,0.0,-1.0,0.0,0.0,-20.0,84.0,296.0,1.0,2.0,0.0,123.0,2.0,8.0,65.0,2148235763.0,0.0,0.0,0.0,217.0,41.0,0.0,1.0,1.0,0.0,12.0,6.0,2437.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,Evil_Twin
0.0,0.0,0.0,0.0,-1.0,0.0,-3.0,-200.0,-200.0,297.0,0.0,1.0,0.0,533.0,2.0,8.0,65.0,2170856044.0,0.0,0.0,0.0,218.0,41.0,0.0,1.0,1.0,0.0,54.0,6.0,2437.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,Evil_Twin
80.0,2.0,0.0,0.0,-8.0,0.0,0.0,-17.0,82.0,293.0,0.0,1.0,0.0,668.0,2.0,8.0,65.0,387989822.0,0.0,0.0,0.0,214.0,41.0,0.0,1.0,1.0,0.0,54.0,6.0,2437.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,Evil_Twin
80.0,-1.0,1.0,0.0,-1.0,-1.0,178.0,-24.0,82.0,297.0,0.0,1.0,0.0,803.0,2.0,8.0,65.0,1274310986.0,0.0,0.0,0.0,218.0,41.0,0.0,1.0,1.0,0.0,54.0,6.0,2437.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,Evil_Twin
80.0,0.0,-1.0,0.0,0.0,-4.0,1.0,-26.0,85.0,297.0,0.0,1.0,0.0,1306.0,2.0,8.0,65.0,2524890788.0,0.0,0.0,0.0,218.0,41.0,0.0,1.0,1.0,0.0,54.0,6.0,2437.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,Evil_Twin
80.0,0.0,0.0,0.0,0.0,0.0,-144.0,6.0,83.0,298.0,0.0,1.0,0.0,765.0,2.0,8.0,65.0,1929896161.0,0.0,0.0,0.0,219.0,41.0,0.0,1.0,1.0,0.0,54.0,6.0,2437.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,Evil_Twin
60.0,-4.0,0.0,0.0,3.0,0.0,0.0,-1.0,75.0,300.0,0.0,1.0,0.0,442.0,2.0,8.0,65.0,3447203216.0,0.0,0.0,0.0,221.0,41.0,0.0,1.0,1.0,0.0,54.0,6.0,2437.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,Evil_Twin
70.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,84.0,294.0,0.0,1.0,0.0,996.0,2.0,8.0,65.0,2465623916.0,0.0,0.0,0.0,215.0,41.0,0.0,1.0,1.0,0.0,54.0,6.0,2437.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,Evil_Twin
90.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,116.0,295.0,1.0,2.0,0.0,410.0,2.0,8.0,73.0,3669613559.0,0.0,0.0,0.0,216.0,41.0,0.0,1.0,1.0,0.0,36.0,6.0,2437.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,Evil_Twin
80.0,0.0,0.0,0.0,0.0,-1.0,178.0,-3.0,82.0,296.0,0.0,1.0,0.0,1362.0,2.0,8.0,65.0,2300027425.0,0.0,0.0,0.0,217.0,41.0,0.0,1.0,1.0,0.0,54.0,6.0,2437.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,Evil_Twin
80.0,0.0,0.0,0.0,0.0,1.0,-14.0,20.0,83.0,295.0,0.0,1.0,0.0,1421.0,2.0,8.0,65.0,4177766862.0,0.0,0.0,0.0,216.0,41.0,0.0,1.0,1.0,0.0,54.0,6.0,2437.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,Evil_Twin
80.0,-1.0,0.0,0.0,0.0,0.0,178.0,3.0,81.0,298.0,0.0,1.0,0.0,370.0,2.0,8.0,65.0,1289214.0,0.0,0.0,0.0,219.0,41.0,0.0,1.0,1.0,0.0,54.0,6.0,2437.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,Evil_Twin
80.0,0.0,-1.0,0.0,0.0,-1.0,37.0,-32.0,85.0,125.0,0.0,1.0,0.0,817.0,2.0,8.0,65.0,1389390393.0,0.0,0.0,0.0,46.0,41.0,0.0,1.0,1.0,0.0,54.0,6.0,2437.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,Evil_Twin
80.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,84.0,299.0,0.0,1.0,0.0,355.0,2.0,8.0,65.0,3999660664.0,0.0,0.0,0.0,220.0,41.0,0.0,1.0,1.0,0.0,54.0,6.0,2437.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,Evil_Twin
80.0,4.0,0.0,0.0,0.0,0.0,178.0,-7.0,79.0,299.0,0.0,1.0,0.0,1336.0,2.0,8.0,65.0,65247918.0,0.0,0.0,0.0,220.0,41.0,0.0,1.0,1.0,0.0,54.0,6.0,2437.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,Evil_Twin
80.0,0.0,0.0,0.0,0.0,0.0,-3.0,-200.0,-200.0,301.0,0.0,1.0,0.0,822.0,2.0,8.0,65.0,1009073047.0,0.0,0.0,0.0,222.0,41.0,0.0,1.0,1.0,0.0,54.0,6.0,2437.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,Evil_Twin
80.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.0,84.0,294.0,0.0,1.0,0.0,16.0,2.0,8.0,65.0,1730006280.0,0.0,0.0,0.0,215.0,41.0,0.0,1.0,1.0,0.0,54.0,6.0,2437.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,Evil_Twin
20.0,0.0,0.0,4.0,0.0,0.0,-1.0,-200.0,-200.0,298.0,0.0,1.0,0.0,371.0,2.0,8.0,65.0,2821726299.0,0.0,0.0,0.0,219.0,41.0,0.0,1.0,1.0,0.0,54.0,6.0,2437.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,Evil_Twin
80.0,0.0,0.0,0.0,0.0,-2.0,0.0,-5.0,82.0,297.0,0.0,1.0,0.0,294.0,2.0,8.0,65.0,3220573774.0,0.0,0.0,0.0,218.0,41.0,0.0,1.0,1.0,0.0,54.0,6.0,2437.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,Evil_Twin
70.0,0.0,-1.0,0.0,0.0,0.0,0.0,-6.0,84.0,297.0,0.0,1.0,0.0,684.0,2.0,8.0,65.0,3905791838.0,0.0,0.0,0.0,218.0,41.0,0.0,1.0,1.0,0.0,54.0,6.0,2437.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,Evil_Twin
